catalog,field,type,category,title,modified
care,MNTH_AN_BY3,mnth_an_by3,NA,Pioneer ACO Model,2023-05-25
care,EXPND_AN_BY3,expnd_an_by3,NA,Pioneer ACO Model,2023-05-25
care,RISK_SCRE_AN_BY3,risk_scre_an_by3,NA,Pioneer ACO Model,2023-05-25
care,BNMRK_AN,bnmrk_an,NA,Pioneer ACO Model,2023-05-25
care,RISK_SCRE_AN_PY,risk_scre_an_py,NA,Pioneer ACO Model,2023-05-25
care,MNTH_DISA_BY1,mnth_disa_by1,NA,Pioneer ACO Model,2023-05-25
care,EXPND_DISA_BY1,expnd_disa_by1,NA,Pioneer ACO Model,2023-05-25
care,RISK_SCRE_DISA_BY1,risk_scre_disa_by1,NA,Pioneer ACO Model,2023-05-25
care,MNTH_DISA_BY2,mnth_disa_by2,NA,Pioneer ACO Model,2023-05-25
care,EXPND_DISA_BY2,expnd_disa_by2,NA,Pioneer ACO Model,2023-05-25
care,RISK_SCRE_DISA_BY2,risk_scre_disa_by2,NA,Pioneer ACO Model,2023-05-25
care,MNTH_DISA_BY3,mnth_disa_by3,NA,Pioneer ACO Model,2023-05-25
care,EXPND_DISA_BY3,expnd_disa_by3,NA,Pioneer ACO Model,2023-05-25
care,RISK_SCRE_DISA_BY3,risk_scre_disa_by3,NA,Pioneer ACO Model,2023-05-25
care,BNMRK_DISA,bnmrk_disa,NA,Pioneer ACO Model,2023-05-25
care,RISK_SCRE_DISA_PY,risk_scre_disa_py,NA,Pioneer ACO Model,2023-05-25
care,MNTH_ESRD_BY1,mnth_esrd_by1,NA,Pioneer ACO Model,2023-05-25
care,EXPND_ESRD_BY1,expnd_esrd_by1,NA,Pioneer ACO Model,2023-05-25
care,RISK_SCRE_ESRD_BY1,risk_scre_esrd_by1,NA,Pioneer ACO Model,2023-05-25
care,MNTH_ESRD_BY2,mnth_esrd_by2,NA,Pioneer ACO Model,2023-05-25
care,EXPND_ESRD_BY2,expnd_esrd_by2,NA,Pioneer ACO Model,2023-05-25
care,RISK_SCRE_ESRD_BY2,risk_scre_esrd_by2,NA,Pioneer ACO Model,2023-05-25
care,MNTH_ESRD_BY3,mnth_esrd_by3,NA,Pioneer ACO Model,2023-05-25
care,EXPND_ESRD_BY3,expnd_esrd_by3,NA,Pioneer ACO Model,2023-05-25
care,RISK_SCRE_ESRD_BY3,risk_scre_esrd_by3,NA,Pioneer ACO Model,2023-05-25
care,BNMRK_ESRD,bnmrk_esrd,NA,Pioneer ACO Model,2023-05-25
care,RISK_SCRE_ESRD_PY,risk_scre_esrd_py,NA,Pioneer ACO Model,2023-05-25
care,EXPND_HHA,expnd_hha,NA,Pioneer ACO Model,2023-05-25
care,EXPND_SNF,expnd_snf,NA,Pioneer ACO Model,2023-05-25
care,EXPND_OUTP,expnd_outp,NA,Pioneer ACO Model,2023-05-25
care,EXPND_HOSP,expnd_hosp,NA,Pioneer ACO Model,2023-05-25
care,EXPND_INP,expnd_inp,NA,Pioneer ACO Model,2023-05-25
care,EXPND_PROF,expnd_prof,NA,Pioneer ACO Model,2023-05-25
care,EXPND_DME,expnd_dme,NA,Pioneer ACO Model,2023-05-25
care,PRVDR_CTGRY_SBTYP_CD,prvdr_ctgry_sbtyp_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,PRVDR_CTGRY_CD,prvdr_ctgry_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CHOW_CNT,chow_cnt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CHOW_DT,chow_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CITY_NAME,city_name,city,Provider of Services File - Clinical Laboratories,2025-04-15
care,ACPTBL_POC_SW,acptbl_poc_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CMPLNC_STUS_CD,cmplnc_stus_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,SSA_CNTY_CD,ssa_cnty_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CROSS_REF_PROVIDER_NUMBER,cross_ref_provider_number,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CRTFCTN_DT,crtfctn_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,ELGBLTY_SW,elgblty_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,FAC_NAME,fac_name,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,INTRMDRY_CARR_CD,intrmdry_carr_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,MDCD_VNDR_NUM,mdcd_vndr_num,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,ORGNL_PRTCPTN_DT,orgnl_prtcptn_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CHOW_PRIOR_DT,chow_prior_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,INTRMDRY_CARR_PRIOR_CD,intrmdry_carr_prior_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,PRVDR_NUM,prvdr_num,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,RGN_CD,rgn_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,SKLTN_REC_SW,skltn_rec_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,STATE_CD,state_cd,state,Provider of Services File - Clinical Laboratories,2025-04-15
care,SSA_STATE_CD,ssa_state_cd,state,Provider of Services File - Clinical Laboratories,2025-04-15
care,STATE_RGN_CD,state_rgn_cd,state,Provider of Services File - Clinical Laboratories,2025-04-15
care,ST_ADR,st_adr,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,PHNE_NUM,phne_num,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,PGM_TRMNTN_CD,pgm_trmntn_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,TRMNTN_EXPRTN_DT,trmntn_exprtn_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CRTFCTN_ACTN_TYPE_CD,crtfctn_actn_type_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,GNRL_CNTL_TYPE_CD,gnrl_cntl_type_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,ZIP_CD,zip_cd,zip,Provider of Services File - Clinical Laboratories,2025-04-15
care,FIPS_STATE_CD,fips_state_cd,fips,Provider of Services File - Clinical Laboratories,2025-04-15
care,FIPS_CNTY_CD,fips_cnty_cd,fips,Provider of Services File - Clinical Laboratories,2025-04-15
care,CBSA_URBN_RRL_IND,cbsa_urbn_rrl_ind,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CBSA_CD,cbsa_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,ADDTNL_ST_ADR,addtnl_st_adr,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AFFILIATED_PROVIDER_NUMBER_1,affiliated_provider_number_1,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AFFILIATED_PROVIDER_NUMBER_2,affiliated_provider_number_2,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AFFILIATED_PROVIDER_NUMBER_3,affiliated_provider_number_3,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AFFILIATED_PROVIDER_NUMBER_4,affiliated_provider_number_4,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AFFILIATED_PROVIDER_NUMBER_5,affiliated_provider_number_5,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AFFILIATED_PROVIDER_NUMBER_6,affiliated_provider_number_6,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AFFILIATED_PROVIDER_NUMBER_7,affiliated_provider_number_7,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AFFILIATED_PROVIDER_NUMBER_8,affiliated_provider_number_8,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,A2LA_ACRDTD_CD,a2la_acrdtd_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,A2LA_ACRDTD_Y_MATCH_DT,a2la_acrdtd_y_match_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,A2LA_ACRDTD_Y_MATCH_SW,a2la_acrdtd_y_match_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AABB_ACRDTD_CD,aabb_acrdtd_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AABB_ACRDTD_Y_MATCH_DT,aabb_acrdtd_y_match_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AABB_ACRDTD_Y_MATCH_SW,aabb_acrdtd_y_match_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AOA_ACRDTD_CD,aoa_acrdtd_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AOA_ACRDTD_Y_MATCH_DT,aoa_acrdtd_y_match_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,AOA_ACRDTD_Y_MATCH_SW,aoa_acrdtd_y_match_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,ASHI_ACRDTD_CD,ashi_acrdtd_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,ASHI_ACRDTD_Y_MATCH_DT,ashi_acrdtd_y_match_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,ASHI_ACRDTD_Y_MATCH_SW,ashi_acrdtd_y_match_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CAP_ACRDTD_CD,cap_acrdtd_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CAP_ACRDTD_Y_MATCH_DT,cap_acrdtd_y_match_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CAP_ACRDTD_Y_MATCH_SW,cap_acrdtd_y_match_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,COLA_ACRDTD_CD,cola_acrdtd_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,COLA_ACRDTD_Y_MATCH_DT,cola_acrdtd_y_match_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,COLA_ACRDTD_Y_MATCH_SW,cola_acrdtd_y_match_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,JCAHO_ACRDTD_CD,jcaho_acrdtd_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,JCAHO_ACRDTD_Y_MATCH_DT,jcaho_acrdtd_y_match_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,JCAHO_ACRDTD_Y_MATCH_SW,jcaho_acrdtd_y_match_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,APLCTN_RCVD_DT,aplctn_rcvd_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,APLCTN_TYPE_CD,aplctn_type_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,GNRL_FAC_TYPE_CD,gnrl_fac_type_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CRTFCT_EFCTV_DT,crtfct_efctv_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CRTFCT_MAIL_DT,crtfct_mail_dt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CRTFCT_TYPE_CD,crtfct_type_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CURRENT_CLIA_LAB_CLSFCTN_CD,current_clia_lab_clsfctn_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_LAB_CLASSIFICATION_CD_1,clia_lab_classification_cd_1,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_LAB_CLASSIFICATION_CD_10,clia_lab_classification_cd_10,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_LAB_CLASSIFICATION_CD_2,clia_lab_classification_cd_2,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_LAB_CLASSIFICATION_CD_3,clia_lab_classification_cd_3,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_LAB_CLASSIFICATION_CD_4,clia_lab_classification_cd_4,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_LAB_CLASSIFICATION_CD_5,clia_lab_classification_cd_5,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_LAB_CLASSIFICATION_CD_6,clia_lab_classification_cd_6,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_LAB_CLASSIFICATION_CD_7,clia_lab_classification_cd_7,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_LAB_CLASSIFICATION_CD_8,clia_lab_classification_cd_8,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_LAB_CLASSIFICATION_CD_9,clia_lab_classification_cd_9,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_MDCR_NUM,clia_mdcr_num,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,CLIA_TRMNTN_CD,clia_trmntn_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,ACRDTN_SCHDL_CD,acrdtn_schdl_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,FORM_116_ACRDTD_TEST_VOL_CNT,form_116_acrdtd_test_vol_cnt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,FORM_116_TEST_VOL_CNT,form_116_test_vol_cnt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,DRCTLY_AFLTD_LAB_CNT,drctly_afltd_lab_cnt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,FAX_PHNE_NUM,fax_phne_num,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,FY_END_MO_DAY_CD,fy_end_mo_day_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,MLT_SITE_EXCPTN_SW,mlt_site_excptn_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,HOSP_LAB_EXCPTN_SW,hosp_lab_excptn_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,NON_PRFT_EXCPTN_SW,non_prft_excptn_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,LAB_TEMP_TSTG_SITE_SW,lab_temp_tstg_site_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,LAB_SITE_CNT,lab_site_cnt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,PPMP_TEST_VOL_CNT,ppmp_test_vol_cnt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,ADDTNL_FAC_NAME,addtnl_fac_name,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,RELATED_PROVIDER_NUMBER,related_provider_number,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,SHR_LAB_SW,shr_lab_sw,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,SHARED_LAB_XREF_NUMBER,shared_lab_xref_number,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,FORM_1557_CRTFCT_SCHDL_CD,form_1557_crtfct_schdl_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,FORM_1557_CMPLNC_SCHDL_CD,form_1557_cmplnc_schdl_cd,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,FORM_1557_TEST_VOL_CNT,form_1557_test_vol_cnt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,WVD_TEST_VOL_CNT,wvd_test_vol_cnt,NA,Provider of Services File - Clinical Laboratories,2025-04-15
care,PRVDR_CTGRY_SBTYP_CD,prvdr_ctgry_sbtyp_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,PRVDR_CTGRY_CD,prvdr_ctgry_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,CHOW_CNT,chow_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,CHOW_DT,chow_dt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,CITY_NAME,city_name,city,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,ACPTBL_POC_SW,acptbl_poc_sw,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,CMPLNC_STUS_CD,cmplnc_stus_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,SSA_CNTY_CD,ssa_cnty_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,CROSS_REF_PROVIDER_NUMBER,cross_ref_provider_number,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,CRTFCTN_DT,crtfctn_dt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,ELGBLTY_SW,elgblty_sw,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,FAC_NAME,fac_name,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,INTRMDRY_CARR_CD,intrmdry_carr_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,MDCD_VNDR_NUM,mdcd_vndr_num,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,ORGNL_PRTCPTN_DT,orgnl_prtcptn_dt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,CHOW_PRIOR_DT,chow_prior_dt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,INTRMDRY_CARR_PRIOR_CD,intrmdry_carr_prior_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,PRVDR_NUM,prvdr_num,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,RGN_CD,rgn_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,SKLTN_REC_SW,skltn_rec_sw,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,STATE_CD,state_cd,state,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,SSA_STATE_CD,ssa_state_cd,state,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,STATE_RGN_CD,state_rgn_cd,state,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,ST_ADR,st_adr,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,PHNE_NUM,phne_num,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,PGM_TRMNTN_CD,pgm_trmntn_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TRMNTN_EXPRTN_DT,trmntn_exprtn_dt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,CRTFCTN_ACTN_TYPE_CD,crtfctn_actn_type_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,GNRL_CNTL_TYPE_CD,gnrl_cntl_type_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,ZIP_CD,zip_cd,zip,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,FIPS_STATE_CD,fips_state_cd,fips,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,FIPS_CNTY_CD,fips_cnty_cd,fips,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,CBSA_URBN_RRL_IND,cbsa_urbn_rrl_ind,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,CBSA_CD,cbsa_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,ACRDTN_EFCTV_DT,acrdtn_efctv_dt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,ACRDTN_EXPRTN_DT,acrdtn_exprtn_dt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,ACRDTN_TYPE_CD,acrdtn_type_cd,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_AFLTD_AMBLNC_SRVC_CNT,tot_afltd_amblnc_srvc_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_AFLTD_ASC_CNT,tot_afltd_asc_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_COLCTD_HOSP_CNT,tot_colctd_hosp_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_AFLTD_ESRD_CNT,tot_afltd_esrd_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_AFLTD_FQHC_CNT,tot_afltd_fqhc_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_AFLTD_HHA_CNT,tot_afltd_hha_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_AFLTD_HOSPC_CNT,tot_afltd_hospc_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_AFLTD_OPO_CNT,tot_afltd_opo_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_AFLTD_PRTF_CNT,tot_afltd_prtf_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_AFLTD_RHC_CNT,tot_afltd_rhc_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,TOT_AFLTD_SNF_CNT,tot_afltd_snf_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,AFLTD_PRVDR_CNT,afltd_prvdr_cnt,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,RSDNT_PGM_ALPTHC_SW,rsdnt_pgm_alpthc_sw,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,RSDNT_PGM_DNTL_SW,rsdnt_pgm_dntl_sw,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,RSDNT_PGM_OSTPTHC_SW,rsdnt_pgm_ostpthc_sw,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,RSDNT_PGM_OTHR_SW,rsdnt_pgm_othr_sw,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
care,RSDNT_PGM_PDTRC_SW,rsdnt_pgm_pdtrc_sw,NA,Provider of Services File - Hospital & Non-Hospital Facilities,2025-04-25
